col_tau_01,col_tau_02,col_tau_14,col_tau_17
13.19999981,13.19999981,13.19999981,13.19999981
13.19999981,13.19999981,13.19999981,13.19999981
13.19999981,13.19999981,13.19999981,13.19999981
13.39999962,13.39999962,13.39999962,13.39999962
13.39999962,13.39999962,13.39999962,13.39999962
13.39999962,13.39999962,13.39999962,13.39999962
13.39999962,13.39999962,13.39999962,13.39999962
13.39999962,13.39999962,13.39999962,13.39999962
13.39999962,13.39999962,13.39999962,13.39999962
13.39999962,13.39999962,13.39999962,13.39999962
13.39999962,13.39999962,13.39999962,13.39999962
13.39999962,13.39999962,13.39999962,13.39999962
13.39999962,13.39999962,13.39999962,13.39999962
13.39999962,13.39999962,13.39999962,13.39999962
13.39999962,13.39999962,13.39999962,13.39999962
13.39999962,13.39999962,13.39999962,13.39999962
13.39999962,13.39999962,13.39999962,13.39999962
13.39999962,13.39999962,13.39999962,13.39999962
13.39999962,13.39999962,13.39999962,13.39999962
13.39999962,13.39999962,13.39999962,13.39999962
13.39999962,13.39999962,13.39999962,13.39999962
13.39999962,13.39999962,13.39999962,13.39999962
13.39999962,13.39999962,13.39999962,13.39999962
13.39999962,13.39999962,13.39999962,13.39999962
13.39999962,13.39999962,13.39999962,13.39999962
13.39999962,13.39999962,13.39999962,13.39999962
13.39999962,13.39999962,13.39999962,13.39999962
13.39999962,13.39999962,13.39999962,13.39999962
13.39999962,13.39999962,13.39999962,13.39999962
13.39999962,13.39999962,13.39999962,13.39999962
13.39999962,13.39999962,13.39999962,13.39999962
13.39999962,13.39999962,13.39999962,13.39999962
13.39999962,13.39999962,13.39999962,13.39999962
13.39999962,13.39999962,13.39999962,13.39999962
13.39999962,13.39999962,13.39999962,13.39999962
13.39999962,13.39999962,13.39999962,13.39999962
13.39999962,13.39999962,13.39999962,13.39999962
13.39999962,13.39999962,13.39999962,13.39999962
13.39999962,13.39999962,13.39999962,13.39999962
13.39999962,13.39999962,13.39999962,13.39999962
13.39999962,13.39999962,13.39999962,13.39999962
13.39999962,13.39999962,13.39999962,13.39999962
13.39999962,13.39999962,13.39999962,13.39999962
13.39999962,13.39999962,13.39999962,13.39999962
13.60000038,13.60000038,13.60000038,13.60000038
13.60000038,13.60000038,13.60000038,13.60000038
13.60000038,13.60000038,13.60000038,13.60000038
13.60000038,13.60000038,13.60000038,13.60000038
13.60000038,13.60000038,13.60000038,13.60000038
13.60000038,13.60000038,13.60000038,13.60000038
13.60000038,13.60000038,13.60000038,13.60000038
13.60000038,13.60000038,13.60000038,13.60000038
13.60000038,13.60000038,13.60000038,13.60000038
13.60000038,13.60000038,13.60000038,13.60000038
13.60000038,13.60000038,13.60000038,13.60000038
13.60000038,13.60000038,13.60000038,13.60000038
13.60000038,13.60000038,13.60000038,13.60000038
13.60000038,13.60000038,13.60000038,13.60000038
13.60000038,13.60000038,13.60000038,13.60000038
13.60000038,13.60000038,13.60000038,13.60000038
13.60000038,13.60000038,13.60000038,13.60000038
13.60000038,13.60000038,13.60000038,13.60000038
13.60000038,13.60000038,13.60000038,13.60000038
13.60000038,13.60000038,13.60000038,13.60000038
13.60000038,13.60000038,13.60000038,13.60000038
13.60000038,13.60000038,13.60000038,13.60000038
13.60000038,13.60000038,13.60000038,13.60000038
13.60000038,13.60000038,13.60000038,13.60000038
13.60000038,13.60000038,13.60000038,13.60000038
13.60000038,13.60000038,13.60000038,13.60000038
13.60000038,13.60000038,13.60000038,13.60000038
13.60000038,13.60000038,13.60000038,13.60000038
13.60000038,13.60000038,13.60000038,13.60000038
13.60000038,13.60000038,13.60000038,13.60000038
13.60000038,13.60000038,13.60000038,13.60000038
13.60000038,13.60000038,13.60000038,13.60000038
13.60000038,13.60000038,13.60000038,13.60000038
13.60000038,13.60000038,13.60000038,13.60000038
13.60000038,13.60000038,13.60000038,13.60000038
13.60000038,13.60000038,13.60000038,13.60000038
13.60000038,13.60000038,13.60000038,13.60000038
13.60000038,13.60000038,13.60000038,13.60000038
13.60000038,13.60000038,13.60000038,13.60000038
13.60000038,13.60000038,13.60000038,13.60000038
13.60000038,13.60000038,13.60000038,13.60000038
13.80000019,13.80000019,13.80000019,13.80000019
13.80000019,13.80000019,13.80000019,13.80000019
13.80000019,13.80000019,13.80000019,13.80000019
13.80000019,13.80000019,13.80000019,13.80000019
13.80000019,13.80000019,13.80000019,13.80000019
13.80000019,13.80000019,13.80000019,13.80000019
13.80000019,13.80000019,13.80000019,13.80000019
13.80000019,13.80000019,13.80000019,13.80000019
13.80000019,13.80000019,13.80000019,13.80000019
13.80000019,13.80000019,13.80000019,13.80000019
13.80000019,13.80000019,13.80000019,13.80000019
13.80000019,13.80000019,13.80000019,13.80000019
13.80000019,13.80000019,13.80000019,13.80000019
13.80000019,13.80000019,13.80000019,13.80000019
13.80000019,13.80000019,13.80000019,13.80000019
13.80000019,13.80000019,13.80000019,13.80000019
13.80000019,13.80000019,13.80000019,13.80000019
13.80000019,13.80000019,13.80000019,13.80000019
13.80000019,13.80000019,13.80000019,13.80000019
13.80000019,13.80000019,13.80000019,13.80000019
13.80000019,13.80000019,13.80000019,13.80000019
13.80000019,13.80000019,13.80000019,13.80000019
13.80000019,13.80000019,13.80000019,13.80000019
13.80000019,13.80000019,13.80000019,13.80000019
13.80000019,13.80000019,13.80000019,13.80000019
13.80000019,13.80000019,13.80000019,13.80000019
13.80000019,13.80000019,13.80000019,13.80000019
13.80000019,13.80000019,13.80000019,13.80000019
13.80000019,13.80000019,13.80000019,13.80000019
13.80000019,13.80000019,13.80000019,13.80000019
13.80000019,13.80000019,13.80000019,13.80000019
13.80000019,13.80000019,13.80000019,13.80000019
13.80000019,13.80000019,13.80000019,13.80000019
13.80000019,13.80000019,13.80000019,13.80000019
13.80000019,13.80000019,13.80000019,13.80000019
13.80000019,13.80000019,13.80000019,13.80000019
13.80000019,13.80000019,13.80000019,13.80000019
13.80000019,13.80000019,13.80000019,13.80000019
13.80000019,13.80000019,13.80000019,13.80000019
13.80000019,13.80000019,13.80000019,13.80000019
13.80000019,13.80000019,13.80000019,13.80000019
14,14,14,14
14,14,14,14
14,14,14,14
14,14,14,14
14,14,14,14
14,14,14,14
14,14,14,14
14,14,14,14
14,14,14,14
14,14,14,14
14,14,14,14
14,14,14,14
14,14,14,14
14,14,14,14
14,14,14,14
14,14,14,14
14,14,14,14
14,14,14,14
14,14,14,14
14,14,14,14
14,14,14,14
14,14,14,14
14,14,14,14
14,14,14,14
14,14,14,14
14,14,14,14
14,14,14,14
14,14,14,14
14,14,14,14
14,14,14,14
14,14,14,14
14,14,14,14
14,14,14,14
14,14,14,14
14,14,14,14
14,14,14,14
14,14,14,14
14,14,14,14
14,14,14,14
14,14,14,14
14,14,14,14
14.19999981,14.19999981,14.19999981,14.19999981
14.19999981,14.19999981,14.19999981,14.19999981
14.19999981,14.19999981,14.19999981,14.19999981
14.19999981,14.19999981,14.19999981,14.19999981
14.19999981,14.19999981,14.19999981,14.19999981
14.19999981,14.19999981,14.19999981,14.19999981
14.19999981,14.19999981,14.19999981,14.19999981
14.19999981,14.19999981,14.19999981,14.19999981
14.19999981,14.19999981,14.19999981,14.19999981
14.19999981,14.19999981,14.19999981,14.19999981
14.19999981,14.19999981,14.19999981,14.19999981
14.19999981,14.19999981,14.19999981,14.19999981
14.19999981,14.19999981,14.19999981,14.19999981
14.19999981,14.19999981,14.19999981,14.19999981
14.19999981,14.19999981,14.19999981,14.19999981
14.19999981,14.19999981,14.19999981,14.19999981
14.19999981,14.19999981,14.19999981,14.19999981
14.19999981,14.19999981,14.19999981,14.19999981
14.19999981,14.19999981,14.19999981,14.19999981
14.19999981,14.19999981,14.19999981,14.19999981
14.19999981,14.19999981,14.19999981,14.19999981
14.19999981,14.19999981,14.19999981,14.19999981
14.19999981,14.19999981,14.19999981,14.19999981
14.19999981,14.19999981,14.19999981,14.19999981
14.19999981,14.19999981,14.19999981,14.19999981
14.19999981,14.19999981,14.19999981,14.19999981
14.19999981,14.19999981,14.19999981,14.19999981
14.19999981,14.19999981,14.19999981,14.19999981
14.19999981,14.19999981,14.19999981,14.19999981
14.19999981,14.19999981,14.19999981,14.19999981
14.19999981,14.19999981,14.19999981,14.19999981
14.19999981,14.19999981,14.19999981,14.19999981
14.19999981,14.19999981,14.19999981,14.19999981
14.19999981,14.19999981,14.19999981,14.19999981
14.19999981,14.19999981,14.19999981,14.19999981
14.19999981,14.19999981,14.19999981,14.19999981
14.19999981,14.19999981,14.19999981,14.19999981
14.19999981,14.19999981,14.19999981,14.19999981
14.19999981,14.19999981,14.19999981,14.19999981
14.19999981,14.19999981,14.19999981,14.19999981
14.19999981,14.19999981,14.19999981,14.19999981
14.39999962,14.39999962,14.39999962,14.39999962
14.39999962,14.39999962,14.39999962,14.39999962
14.39999962,14.39999962,14.39999962,14.39999962
14.39999962,14.39999962,14.39999962,14.39999962
14.39999962,14.39999962,14.39999962,14.39999962
14.39999962,14.39999962,14.39999962,14.39999962
14.39999962,14.39999962,14.39999962,14.39999962
14.39999962,14.39999962,14.39999962,14.39999962
14.39999962,14.39999962,14.39999962,14.39999962
14.39999962,14.39999962,14.39999962,14.39999962
14.39999962,14.39999962,14.39999962,14.39999962
14.39999962,14.39999962,14.39999962,14.39999962
14.39999962,14.39999962,14.39999962,14.39999962
14.39999962,14.39999962,14.39999962,14.39999962
14.39999962,14.39999962,14.39999962,14.39999962
14.39999962,14.39999962,14.39999962,14.39999962
14.39999962,14.39999962,14.39999962,14.39999962
14.39999962,14.39999962,14.39999962,14.39999962
14.39999962,14.39999962,14.39999962,14.39999962
14.39999962,14.39999962,14.39999962,14.39999962
14.39999962,14.39999962,14.39999962,14.39999962
14.39999962,14.39999962,14.39999962,14.39999962
14.39999962,14.39999962,14.39999962,14.39999962
14.39999962,14.39999962,14.39999962,14.39999962
14.39999962,14.39999962,14.39999962,14.39999962
14.39999962,14.39999962,14.39999962,14.39999962
14.39999962,14.39999962,14.39999962,14.39999962
14.39999962,14.39999962,14.39999962,14.39999962
14.39999962,14.39999962,14.39999962,14.39999962
14.39999962,14.39999962,14.39999962,14.39999962
14.39999962,14.39999962,14.39999962,14.39999962
14.39999962,14.39999962,14.39999962,14.39999962
14.39999962,14.39999962,14.39999962,14.39999962
14.39999962,14.39999962,14.39999962,14.39999962
14.39999962,14.39999962,14.39999962,14.39999962
14.39999962,14.39999962,14.39999962,14.39999962
14.39999962,14.39999962,14.39999962,14.39999962
14.39999962,14.39999962,14.39999962,14.39999962
14.39999962,14.39999962,14.39999962,14.39999962
14.39999962,14.39999962,14.39999962,14.39999962
14.39999962,14.39999962,14.39999962,14.39999962
14.60000038,14.60000038,14.60000038,14.60000038
14.60000038,14.60000038,14.60000038,14.60000038
14.60000038,14.60000038,14.60000038,14.60000038
14.60000038,14.60000038,14.60000038,14.60000038
14.60000038,14.60000038,14.60000038,14.60000038
14.60000038,14.60000038,14.60000038,14.60000038
14.60000038,14.60000038,14.60000038,14.60000038
14.60000038,14.60000038,14.60000038,14.60000038
14.60000038,14.60000038,14.60000038,14.60000038
14.60000038,14.60000038,14.60000038,14.60000038
14.60000038,14.60000038,14.60000038,14.60000038
14.60000038,14.60000038,14.60000038,14.60000038
14.60000038,14.60000038,14.60000038,14.60000038
14.60000038,14.60000038,14.60000038,14.60000038
14.60000038,14.60000038,14.60000038,14.60000038
14.60000038,14.60000038,14.60000038,14.60000038
14.60000038,14.60000038,14.60000038,14.60000038
14.60000038,14.60000038,14.60000038,14.60000038
14.60000038,14.60000038,14.60000038,14.60000038
14.60000038,14.60000038,14.60000038,14.60000038
14.60000038,14.60000038,14.60000038,14.60000038
14.60000038,14.60000038,14.60000038,14.60000038
14.60000038,14.60000038,14.60000038,14.60000038
14.60000038,14.60000038,14.60000038,14.60000038
14.60000038,14.60000038,14.60000038,14.60000038
14.60000038,14.60000038,14.60000038,14.60000038
14.60000038,14.60000038,14.60000038,14.60000038
14.60000038,14.60000038,14.60000038,14.60000038
14.60000038,14.60000038,14.60000038,14.60000038
14.60000038,14.60000038,14.60000038,14.60000038
14.60000038,14.60000038,14.60000038,14.60000038
14.60000038,14.60000038,14.60000038,14.60000038
14.60000038,14.60000038,14.60000038,14.60000038
14.60000038,14.60000038,14.60000038,14.60000038
14.60000038,14.60000038,14.60000038,14.60000038
14.60000038,14.60000038,14.60000038,14.60000038
14.60000038,14.60000038,14.60000038,14.60000038
14.60000038,14.60000038,14.60000038,14.60000038
14.60000038,14.60000038,14.60000038,14.60000038
14.60000038,14.60000038,14.60000038,14.60000038
14.60000038,14.60000038,14.60000038,14.60000038
14.80000019,14.80000019,14.80000019,14.80000019
14.80000019,14.80000019,14.80000019,14.80000019
14.80000019,14.80000019,14.80000019,14.80000019
14.80000019,14.80000019,14.80000019,14.80000019
14.80000019,14.80000019,14.80000019,14.80000019
14.80000019,14.80000019,14.80000019,14.80000019
14.80000019,14.80000019,14.80000019,14.80000019
14.80000019,14.80000019,14.80000019,14.80000019
14.80000019,14.80000019,14.80000019,14.80000019
14.80000019,14.80000019,14.80000019,14.80000019
14.80000019,14.80000019,14.80000019,14.80000019
14.80000019,14.80000019,14.80000019,14.80000019
14.80000019,14.80000019,14.80000019,14.80000019
14.80000019,14.80000019,14.80000019,14.80000019
14.80000019,14.80000019,14.80000019,14.80000019
14.80000019,14.80000019,14.80000019,14.80000019
14.80000019,14.80000019,14.80000019,14.80000019
14.80000019,14.80000019,14.80000019,14.80000019
14.80000019,14.80000019,14.80000019,14.80000019
14.80000019,14.80000019,14.80000019,14.80000019
14.80000019,14.80000019,14.80000019,14.80000019
14.80000019,14.80000019,14.80000019,14.80000019
14.80000019,14.80000019,14.80000019,14.80000019
14.80000019,14.80000019,14.80000019,14.80000019
14.80000019,14.80000019,14.80000019,14.80000019
14.80000019,14.80000019,14.80000019,14.80000019
14.80000019,14.80000019,14.80000019,14.80000019
14.80000019,14.80000019,14.80000019,14.80000019
14.80000019,14.80000019,14.80000019,14.80000019
14.80000019,14.80000019,14.80000019,14.80000019
14.80000019,14.80000019,14.80000019,14.80000019
14.80000019,14.80000019,14.80000019,14.80000019
14.80000019,14.80000019,14.80000019,14.80000019
14.80000019,14.80000019,14.80000019,14.80000019
14.80000019,14.80000019,14.80000019,14.80000019
14.80000019,14.80000019,14.80000019,14.80000019
14.80000019,14.80000019,14.80000019,14.80000019
14.80000019,14.80000019,14.80000019,14.80000019
14.80000019,14.80000019,14.80000019,14.80000019
14.80000019,14.80000019,14.80000019,14.80000019
14.80000019,14.80000019,14.80000019,14.80000019
15,15,15,15
15,15,15,15
15,15,15,15
15,15,15,15
15,15,15,15
15,15,15,15
15,15,15,15
15,15,15,15
15,15,15,15
15,15,15,15
15,15,15,15
15,15,15,15
15,15,15,15
15,15,15,15
15,15,15,15
15,15,15,15
15,15,15,15
15,15,15,15
15,15,15,15
15,15,15,15
15,15,15,15
15,15,15,15
15,15,15,15
15,15,15,15
15,15,15,15
15,15,15,15
15,15,15,15
15,15,15,15
15,15,15,15
15,15,15,15
15,15,15,15
15,15,15,15
15,15,15,15
15,15,15,15
15,15,15,15
15,15,15,15
15,15,15,15
15,15,15,15
15,15,15,15
15,15,15,15
15,15,15,15
15.19999981,15.19999981,15.19999981,15.19999981
15.19999981,15.19999981,15.19999981,15.19999981
15.19999981,15.19999981,15.19999981,15.19999981
15.19999981,15.19999981,15.19999981,15.19999981
15.19999981,15.19999981,15.19999981,15.19999981
15.19999981,15.19999981,15.19999981,15.19999981
15.19999981,15.19999981,15.19999981,15.19999981
15.19999981,15.19999981,15.19999981,15.19999981
15.19999981,15.19999981,15.19999981,15.19999981
15.19999981,15.19999981,15.19999981,15.19999981
15.19999981,15.19999981,15.19999981,15.19999981
15.19999981,15.19999981,15.19999981,15.19999981
15.19999981,15.19999981,15.19999981,15.19999981
15.19999981,15.19999981,15.19999981,15.19999981
15.19999981,15.19999981,15.19999981,15.19999981
15.19999981,15.19999981,15.19999981,15.19999981
15.19999981,15.19999981,15.19999981,15.19999981
15.19999981,15.19999981,15.19999981,15.19999981
15.19999981,15.19999981,15.19999981,15.19999981
15.19999981,15.19999981,15.19999981,15.19999981
15.19999981,15.19999981,15.19999981,15.19999981
15.19999981,15.19999981,15.19999981,15.19999981
15.19999981,15.19999981,15.19999981,15.19999981
15.19999981,15.19999981,15.19999981,15.19999981
15.19999981,15.19999981,15.19999981,15.19999981
15.19999981,15.19999981,15.19999981,15.19999981
15.19999981,15.19999981,15.19999981,15.19999981
15.19999981,15.19999981,15.19999981,15.19999981
15.19999981,15.19999981,15.19999981,15.19999981
15.19999981,15.19999981,15.19999981,15.19999981
15.19999981,15.19999981,15.19999981,15.19999981
15.19999981,15.19999981,15.19999981,15.19999981
15.19999981,15.19999981,15.19999981,15.19999981
15.19999981,15.19999981,15.19999981,15.19999981
15.19999981,15.19999981,15.19999981,15.19999981
15.19999981,15.19999981,15.19999981,15.19999981
15.19999981,15.19999981,15.19999981,15.19999981
15.19999981,15.19999981,15.19999981,15.19999981
15.19999981,15.19999981,15.19999981,15.19999981
15.19999981,15.19999981,15.19999981,15.19999981
15.19999981,15.19999981,15.19999981,15.19999981
15.39999962,15.39999962,15.39999962,15.39999962
15.39999962,15.39999962,15.39999962,15.39999962
15.39999962,15.39999962,15.39999962,15.39999962
15.39999962,15.39999962,15.39999962,15.39999962
15.39999962,15.39999962,15.39999962,15.39999962
15.39999962,15.39999962,15.39999962,15.39999962
15.39999962,15.39999962,15.39999962,15.39999962
15.39999962,15.39999962,15.39999962,15.39999962
15.39999962,15.39999962,15.39999962,15.39999962
15.39999962,15.39999962,15.39999962,15.39999962
15.39999962,15.39999962,15.39999962,15.39999962
15.39999962,15.39999962,15.39999962,15.39999962
15.39999962,15.39999962,15.39999962,15.39999962
15.39999962,15.39999962,15.39999962,15.39999962
15.39999962,15.39999962,15.39999962,15.39999962
15.39999962,15.39999962,15.39999962,15.39999962
15.39999962,15.39999962,15.39999962,15.39999962
15.39999962,15.39999962,15.39999962,15.39999962
15.39999962,15.39999962,15.39999962,15.39999962
15.39999962,15.39999962,15.39999962,15.39999962
15.39999962,15.39999962,15.39999962,15.39999962
15.39999962,15.39999962,15.39999962,15.39999962
15.39999962,15.39999962,15.39999962,15.39999962
15.39999962,15.39999962,15.39999962,15.39999962
15.39999962,15.39999962,15.39999962,15.39999962
15.39999962,15.39999962,15.39999962,15.39999962
15.39999962,15.39999962,15.39999962,15.39999962
15.39999962,15.39999962,15.39999962,15.39999962
15.39999962,15.39999962,15.39999962,15.39999962
15.39999962,15.39999962,15.39999962,15.39999962
15.39999962,15.39999962,15.39999962,15.39999962
15.39999962,15.39999962,15.39999962,15.39999962
15.39999962,15.39999962,15.39999962,15.39999962
15.39999962,15.39999962,15.39999962,15.39999962
15.39999962,15.39999962,15.39999962,15.39999962
15.39999962,15.39999962,15.39999962,15.39999962
15.39999962,15.39999962,15.39999962,15.39999962
15.39999962,15.39999962,15.39999962,15.39999962
15.39999962,15.39999962,15.39999962,15.39999962
15.39999962,15.39999962,15.39999962,15.39999962
15.39999962,15.39999962,15.39999962,15.39999962
15.60000038,15.60000038,15.60000038,15.60000038
15.60000038,15.60000038,15.60000038,15.60000038
15.60000038,15.60000038,15.60000038,15.60000038
15.60000038,15.60000038,15.60000038,15.60000038
15.60000038,15.60000038,15.60000038,15.60000038
15.60000038,15.60000038,15.60000038,15.60000038
15.60000038,15.60000038,15.60000038,15.60000038
15.60000038,15.60000038,15.60000038,15.60000038
15.60000038,15.60000038,15.60000038,15.60000038
15.60000038,15.60000038,15.60000038,15.60000038
15.60000038,15.60000038,15.60000038,15.60000038
15.60000038,15.60000038,15.60000038,15.60000038
15.60000038,15.60000038,15.60000038,15.60000038
15.60000038,15.60000038,15.60000038,15.60000038
15.60000038,15.60000038,15.60000038,15.60000038
15.60000038,15.60000038,15.60000038,15.60000038
15.60000038,15.60000038,15.60000038,15.60000038
15.60000038,15.60000038,15.60000038,15.60000038
15.60000038,15.60000038,15.60000038,15.60000038
15.60000038,15.60000038,15.60000038,15.60000038
15.60000038,15.60000038,15.60000038,15.60000038
15.60000038,15.60000038,15.60000038,15.60000038
15.60000038,15.60000038,15.60000038,15.60000038
15.60000038,15.60000038,15.60000038,15.60000038
15.60000038,15.60000038,15.60000038,15.60000038
15.60000038,15.60000038,15.60000038,15.60000038
15.60000038,15.60000038,15.60000038,15.60000038
15.60000038,15.60000038,15.60000038,15.60000038
15.60000038,15.60000038,15.60000038,15.60000038
15.60000038,15.60000038,15.60000038,15.60000038
15.60000038,15.60000038,15.60000038,15.60000038
15.60000038,15.60000038,15.60000038,15.60000038
15.60000038,15.60000038,15.60000038,15.60000038
15.60000038,15.60000038,15.60000038,15.60000038
15.60000038,15.60000038,15.60000038,15.60000038
15.60000038,15.60000038,15.60000038,15.60000038
15.60000038,15.60000038,15.60000038,15.60000038
15.60000038,15.60000038,15.60000038,15.60000038
15.60000038,15.60000038,15.60000038,15.60000038
15.60000038,15.60000038,15.60000038,15.60000038
15.60000038,15.60000038,15.60000038,15.60000038
15.80000019,15.80000019,15.80000019,15.80000019
15.80000019,15.80000019,15.80000019,15.80000019
15.80000019,15.80000019,15.80000019,15.80000019
15.80000019,15.80000019,15.80000019,15.80000019
15.80000019,15.80000019,15.80000019,15.80000019
15.80000019,15.80000019,15.80000019,15.80000019
15.80000019,15.80000019,15.80000019,15.80000019
15.80000019,15.80000019,15.80000019,15.80000019
15.80000019,15.80000019,15.80000019,15.80000019
15.80000019,15.80000019,15.80000019,15.80000019
15.80000019,15.80000019,15.80000019,15.80000019
15.80000019,15.80000019,15.80000019,15.80000019
15.80000019,15.80000019,15.80000019,15.80000019
15.80000019,15.80000019,15.80000019,15.80000019
15.80000019,15.80000019,15.80000019,15.80000019
15.80000019,15.80000019,15.80000019,15.80000019
15.80000019,15.80000019,15.80000019,15.80000019
15.80000019,15.80000019,15.80000019,15.80000019
15.80000019,15.80000019,15.80000019,15.80000019
15.80000019,15.80000019,15.80000019,15.80000019
15.80000019,15.80000019,15.80000019,15.80000019
15.80000019,15.80000019,15.80000019,15.80000019
15.80000019,15.80000019,15.80000019,15.80000019
15.80000019,15.80000019,15.80000019,15.80000019
15.80000019,15.80000019,15.80000019,15.80000019
15.80000019,15.80000019,15.80000019,15.80000019
15.80000019,15.80000019,15.80000019,15.80000019
15.80000019,15.80000019,15.80000019,15.80000019
15.80000019,15.80000019,15.80000019,15.80000019
15.80000019,15.80000019,15.80000019,15.80000019
15.80000019,15.80000019,15.80000019,15.80000019
15.80000019,15.80000019,15.80000019,15.80000019
15.80000019,15.80000019,15.80000019,15.80000019
15.80000019,15.80000019,15.80000019,15.80000019
15.80000019,15.80000019,15.80000019,15.80000019
15.80000019,15.80000019,15.80000019,15.80000019
15.80000019,15.80000019,15.80000019,15.80000019
15.80000019,15.80000019,15.80000019,15.80000019
15.80000019,15.80000019,15.80000019,15.80000019
15.80000019,15.80000019,15.80000019,15.80000019
15.80000019,15.80000019,15.80000019,15.80000019
16,16,16,16
16,16,16,16
16,16,16,16
16,16,16,16
16,16,16,16
16,16,16,16
16,16,16,16
16,16,16,16
16,16,16,16
16,16,16,16
16,16,16,16
16,16,16,16
16,16,16,16
16,16,16,16
16,16,16,16
16,16,16,16
16,16,16,16
16,16,16,16
16,16,16,16
16,16,16,16
16,16,16,16
16,16,16,16
16,16,16,16
16,16,16,16
16,16,16,16
16,16,16,16
16,16,16,16
16,16,16,16
16,16,16,16
16,16,16,16
16,16,16,16
16,16,16,16
16,16,16,16
16,16,16,16
16,16,16,16
16,16,16,16
16,16,16,16
16,16,16,16
16,16,16,16
16,16,16,16
16,16,16,16
16.20000076,16.20000076,16.20000076,16.20000076
16.20000076,16.20000076,16.20000076,16.20000076
16.20000076,16.20000076,16.20000076,16.20000076
16.20000076,16.20000076,16.20000076,16.20000076
16.20000076,16.20000076,16.20000076,16.20000076
16.20000076,16.20000076,16.20000076,16.20000076
16.20000076,16.20000076,16.20000076,16.20000076
16.20000076,16.20000076,16.20000076,16.20000076
16.20000076,16.20000076,16.20000076,16.20000076
16.20000076,16.20000076,16.20000076,16.20000076
16.20000076,16.20000076,16.20000076,16.20000076
16.20000076,16.20000076,16.20000076,16.20000076
16.20000076,16.20000076,16.20000076,16.20000076
16.20000076,16.20000076,16.20000076,16.20000076
16.20000076,16.20000076,16.20000076,16.20000076
16.20000076,16.20000076,16.20000076,16.20000076
16.20000076,16.20000076,16.20000076,16.20000076
16.20000076,16.20000076,16.20000076,16.20000076
16.20000076,16.20000076,16.20000076,16.20000076
16.20000076,16.20000076,16.20000076,16.20000076
16.20000076,16.20000076,16.20000076,16.20000076
16.20000076,16.20000076,16.20000076,16.20000076
16.20000076,16.20000076,16.20000076,16.20000076
16.20000076,16.20000076,16.20000076,16.20000076
16.20000076,16.20000076,16.20000076,16.20000076
16.20000076,16.20000076,16.20000076,16.20000076
16.20000076,16.20000076,16.20000076,16.20000076
16.20000076,16.20000076,16.20000076,16.20000076
16.20000076,16.20000076,16.20000076,16.20000076
16.20000076,16.20000076,16.20000076,16.20000076
16.20000076,16.20000076,16.20000076,16.20000076
16.20000076,16.20000076,16.20000076,16.20000076
16.20000076,16.20000076,16.20000076,16.20000076
16.20000076,16.20000076,16.20000076,16.20000076
16.20000076,16.20000076,16.20000076,16.20000076
16.20000076,16.20000076,16.20000076,16.20000076
16.20000076,16.20000076,16.20000076,16.20000076
16.20000076,16.20000076,16.20000076,16.20000076
16.20000076,16.20000076,16.20000076,16.20000076
16.20000076,16.20000076,16.20000076,16.20000076
16.20000076,16.20000076,16.20000076,16.20000076
16.39999962,16.39999962,16.39999962,16.39999962
16.39999962,16.39999962,16.39999962,16.39999962
16.39999962,16.39999962,16.39999962,16.39999962
16.39999962,16.39999962,16.39999962,16.39999962
16.39999962,16.39999962,16.39999962,16.39999962
16.39999962,16.39999962,16.39999962,16.39999962
16.39999962,16.39999962,16.39999962,16.39999962
16.39999962,16.39999962,16.39999962,16.39999962
16.39999962,16.39999962,16.39999962,16.39999962
16.39999962,16.39999962,16.39999962,16.39999962
16.39999962,16.39999962,16.39999962,16.39999962
16.39999962,16.39999962,16.39999962,16.39999962
16.39999962,16.39999962,16.39999962,16.39999962
16.39999962,16.39999962,16.39999962,16.39999962
16.39999962,16.39999962,16.39999962,16.39999962
16.39999962,16.39999962,16.39999962,16.39999962
16.39999962,16.39999962,16.39999962,16.39999962
16.39999962,16.39999962,16.39999962,16.39999962
16.39999962,16.39999962,16.39999962,16.39999962
16.39999962,16.39999962,16.39999962,16.39999962
16.39999962,16.39999962,16.39999962,16.39999962
16.39999962,16.39999962,16.39999962,16.39999962
16.39999962,16.39999962,16.39999962,16.39999962
16.39999962,16.39999962,16.39999962,16.39999962
16.39999962,16.39999962,16.39999962,16.39999962
16.39999962,16.39999962,16.39999962,16.39999962
16.39999962,16.39999962,16.39999962,16.39999962
16.39999962,16.39999962,16.39999962,16.39999962
16.39999962,16.39999962,16.39999962,16.39999962
16.39999962,16.39999962,16.39999962,16.39999962
16.39999962,16.39999962,16.39999962,16.39999962
16.39999962,16.39999962,16.39999962,16.39999962
16.39999962,16.39999962,16.39999962,16.39999962
16.39999962,16.39999962,16.39999962,16.39999962
16.39999962,16.39999962,16.39999962,16.39999962
16.39999962,16.39999962,16.39999962,16.39999962
16.39999962,16.39999962,16.39999962,16.39999962
16.39999962,16.39999962,16.39999962,16.39999962
16.39999962,16.39999962,16.39999962,16.39999962
16.39999962,16.39999962,16.39999962,16.39999962
16.39999962,16.39999962,16.39999962,16.39999962
16.60000038,16.60000038,16.60000038,16.60000038
16.60000038,16.60000038,16.60000038,16.60000038
16.60000038,16.60000038,16.60000038,16.60000038
16.60000038,16.60000038,16.60000038,16.60000038
16.60000038,16.60000038,16.60000038,16.60000038
